Line | Original | Parsed Value
4336 | 163415,00 | 163415.00
4337 | 2517,20 | 2517.20
4338 | 198577,50 | 198577.50
4339 | 58000,00 | 58000.00
4340 | 10150,00 | 10150.00
4341 | 124120,00 | 124120.00
4342 | 79750,00 | 79750.00
4343 | 8700,00 | 8700.00
4344 | 17400,00 | 17400.00
4345 | 4640,00 | 4640.00
4346 | 4640,00 | 4640.00
4347 | 18691,59 | 18691.59
4348 | 812000,00 | 812000.00
4349 | 367140,00 | 367140.00
4350 | 122380,00 | 122380.00
4351 | 106720,00 | 106720.00
4352 | 13340,00 | 13340.00
4353 | 2438,88 | 2438.88
4354 | 36093,34 | 36093.34
4355 | -33791,86 | -33791.86
4356 | -150000,00 | -150000.00
4357 | -864000,00 | -864000.00
4358 | 1500,11 | 1500.11
4359 | 263062,22 | 263062.22
4360 | 960000,00 | 960000.00
4361 | 3240000,00 | 3240000.00
4362 | 150000,00 | 150000.00
4363 | 16998,39 | 16998.39
4364 | 44999,82 | 44999.82
4365 | 16998,39 | 16998.39
4366 | 44999,82 | 44999.82
4367 | 16998,39 | 16998.39
4368 | 44999,82 | 44999.82
4369 | 18974,77 | 18974.77
4370 | 8452,63 | 8452.63
4371 | 36250,00 | 36250.00
4372 | 11600,00 | 11600.00
4373 | 1450,00 | 1450.00
4374 | 87000,00 | 87000.00
4375 | 522,00 | 522.00
4376 | 2682,50 | 2682.50
4377 | 2600000,00 | 2600000.00
4378 | 2600000,00 | 2600000.00
4379 | 2600000,00 | 2600000.00
4380 | 30000,00 | 30000.00
4381 | 30000,00 | 30000.00
4382 | 30000,00 | 30000.00
4383 | 900000,00 | 900000.00
4384 | 900000,00 | 900000.00
4385 | 158746,00 | 158746.00
4386 | 10005,00 | 10005.00
4387 | 4877,80 | 4877.80
4388 | 30711,00 | 30711.00
4389 | 7545,80 | 7545.80
4390 | 19615,60 | 19615.60
4391 | 30796,55 | 30796.55
4392 | 35414,80 | 35414.80
4393 | 138402,50 | 138402.50
4394 | 58000,00 | 58000.00
4395 | 33791,88 | 33791.88
4396 | 20218,80 | 20218.80
4397 | 11600,00 | 11600.00
4398 | 158050,00 | 158050.00
4399 | 17400,00 | 17400.00
4400 | 7250,00 | 7250.00
4401 | 1258,60 | 1258.60
4402 | 27102,80 | 27102.80
4403 | 1160,00 | 1160.00
4404 | 1631,25 | 1631.25
4405 | 3806,25 | 3806.25
4406 | 9019,29 | 9019.29
4407 | 11005,50 | 11005.50
4408 | 81107,20 | 81107.20
4409 | 133,40 | 133.40
4410 | 175730,01 | 175730.01
4411 | 1500,00 | 1500.00
4412 | 1500,00 | 1500.00
4413 | 1500,00 | 1500.00
4414 | 5666,15 | 5666.15
4415 | 5666,15 | 5666.15
4416 | 5666,15 | 5666.15
4417 | 5666,15 | 5666.15
4418 | 5666,15 | 5666.15
4419 | 5666,15 | 5666.15
4420 | 5666,15 | 5666.15
4421 | 5666,15 | 5666.15
4422 | 45000,00 | 45000.00
4423 | 45000,00 | 45000.00
4424 | 45000,00 | 45000.00
4425 | 45000,00 | 45000.00
4426 | 45000,00 | 45000.00
4427 | 45000,00 | 45000.00
4428 | 5666,15 | 5666.15
4429 | 5666,15 | 5666.15
4430 | 5666,15 | 5666.15
4431 | 5666,15 | 5666.15
4432 | 5666,15 | 5666.15
4433 | 5666,15 | 5666.15
4434 | 5666,15 | 5666.15
4435 | 5666,15 | 5666.15
4436 | 45000,00 | 45000.00
4437 | 45000,00 | 45000.00
4438 | 45000,00 | 45000.00
4439 | 45000,00 | 45000.00
4440 | 45000,00 | 45000.00
4441 | 45000,00 | 45000.00
4442 | 100000,00 | 100000.00
4443 | 16998,60 | 16998.60
4444 | 100000,00 | 100000.00
4445 | 16998,60 | 16998.60
4446 | 100000,00 | 100000.00
4447 | 16998,60 | 16998.60
4448 | 100000,00 | 100000.00
4449 | 16998,60 | 16998.60
4450 | 203981,40 | 203981.40
4451 | 203981,40 | 203981.40
4452 | 0,00 | 0.00
4453 | 5666,20 | 5666.20
4454 | 5666,20 | 5666.20
4455 | 5666,20 | 5666.20
4456 | 5666,20 | 5666.20
4457 | 16998,60 | 16998.60
4458 | 16998,60 | 16998.60
4459 | 16998,60 | 16998.60
4460 | 16998,60 | 16998.60
4461 | 256539,78 | 256539.78
4462 | 17556,26 | 17556.26
4463 | 165000,00 | 165000.00
4464 | 381250,00 | 381250.00
4465 | 180000,00 | 180000.00
4466 | 500,00 | 500.00
4467 | 150000,00 | 150000.00
4468 | 450,00 | 450.00
4469 | 5625,00 | 5625.00
4470 | 1666,66 | 1666.66
4471 | 1666,66 | 1666.66
4472 | 1666,66 | 1666.66
4473 | 1666,66 | 1666.66
4474 | 1666,66 | 1666.66
4475 | 658,33 | 658.33
4476 | 1499,99 | 1499.99
4477 | 1833,33 | 1833.33
4478 | 1666,66 | 1666.66
4479 | 658,33 | 658.33
4480 | 1499,99 | 1499.99
4481 | 1833,33 | 1833.33
4482 | 1666,66 | 1666.66
4483 | 658,33 | 658.33
4484 | 1499,99 | 1499.99
4485 | 1833,33 | 1833.33
4486 | 1666,66 | 1666.66
4487 | 658,33 | 658.33
4488 | 1499,99 | 1499.99
4489 | 1833,33 | 1833.33
4490 | 144000,00 | 144000.00
4491 | 2599989,60 | 2599989.60
4492 | 2600114,40 | 2600114.40
4493 | 29999,88 | 29999.88
4494 | 30001,32 | 30001.32
4495 | 40000,00 | 40000.00
4496 | 16998,46 | 16998.46
4497 | 44999,82 | 44999.82
4498 | 16998,46 | 16998.46
4499 | 44999,82 | 44999.82
4500 | 16998,46 | 16998.46
4501 | 44999,82 | 44999.82
4502 | 16998,46 | 16998.46
4503 | 44999,82 | 44999.82
4504 | 10000,00 | 10000.00
4505 | 7200,00 | 7200.00
4506 | 611944,68 | 611944.68
4507 | 67993,80 | 67993.80
4508 | 67993,80 | 67993.80
4509 | 67993,80 | 67993.80
4510 | 33791,86 | 33791.86
4511 | 150000,00 | 150000.00
4512 | 864000,00 | 864000.00
4513 | 67993,80 | 67993.80
4514 | 67993,80 | 67993.80
4515 | 144000,00 | 144000.00
4516 | 33996,92 | 33996.92
4517 | 79000,00 | 79000.00
4518 | 14900,00 | 14900.00
4519 | 8333,30 | 8333.30
4520 | 147859,00 | 147859.00
4521 | 13750,00 | 13750.00
4522 | 60000,00 | 60000.00
4523 | 300,00 | 300.00
4524 | 16998,60 | 16998.60
4525 | 44999,82 | 44999.82
4526 | 16998,60 | 16998.60
4527 | 44999,82 | 44999.82
4528 | 16998,60 | 16998.60
4529 | 44999,82 | 44999.82
4530 | 16998,60 | 16998.60
4531 | 44999,82 | 44999.82
4532 | 70035,00 | 70035.00
4533 | 1171,60 | 1171.60
4534 | 49091,20 | 49091.20
4535 | 6003,00 | 6003.00
4536 | 4877,80 | 4877.80
4537 | 12284,40 | 12284.40
4538 | 7545,80 | 7545.80
4539 | 19615,60 | 19615.60
4540 | 30796,55 | 30796.55
4541 | 43326,00 | 43326.00
4542 | 2831,68 | 2831.68
4543 | 389,76 | 389.76
4544 | 44660,00 | 44660.00
4545 | 5263,50 | 5263.50
4546 | 1635,60 | 1635.60
4547 | 1834,25 | 1834.25
4548 | 1982,15 | 1982.15
4549 | 1258,60 | 1258.60
4550 | 2320,00 | 2320.00
4551 | 978,75 | 978.75
4552 | 2283,75 | 2283.75
4553 | 25769,40 | 25769.40
4554 | 27513,75 | 27513.75
4555 | 45727,20 | 45727.20
4556 | 1786,40 | 1786.40
4557 | 133,40 | 133.40
4558 | 94064,40 | 94064.40
4559 | 61619,17 | 61619.17
4560 | 61619,17 | 61619.17
4561 | 61619,17 | 61619.17
4562 | 61619,17 | 61619.17
4563 | 0,00 | 0.00
4564 | 16998,46 | 16998.46
4565 | 45000,00 | 45000.00
4566 | 16998,46 | 16998.46
4567 | 45000,00 | 45000.00
4568 | 16998,46 | 16998.46
4569 | 45000,00 | 45000.00
4570 | 16998,46 | 16998.46
4571 | 45000,00 | 45000.00
4572 | 16998,46 | 16998.46
4573 | 16998,46 | 16998.46
4574 | 16998,46 | 16998.46
4575 | 16998,46 | 16998.46
4576 | 45000,00 | 45000.00
4577 | 45000,00 | 45000.00
4578 | 45000,00 | 45000.00
4579 | 45000,00 | 45000.00
4580 | 300,00 | 300.00
4581 | 300,00 | 300.00
4582 | 300,00 | 300.00
4583 | 79999,68 | 79999.68
4584 | 79999,68 | 79999.68
4585 | 79999,68 | 79999.68
4586 | 79999,68 | 79999.68
4587 | 60000,00 | 60000.00
4588 | 60000,00 | 60000.00
4589 | 60000,00 | 60000.00
4590 | 60000,00 | 60000.00
4591 | 42015,97 | 42015.97
4592 | 42015,97 | 42015.97
4593 | 42015,97 | 42015.97
4594 | 42015,97 | 42015.97
4595 | 5666,20 | 5666.20
4596 | 5666,20 | 5666.20
4597 | 5666,20 | 5666.20
4598 | 5666,20 | 5666.20
4599 | 10000,00 | 10000.00
4600 | 100000,00 | 100000.00
4601 | 4000,00 | 4000.00
4602 | 15600,00 | 15600.00
4603 | 1800000,00 | 1800000.00
4604 | 60000,00 | 60000.00
4605 | 1800000,00 | 1800000.00
4606 | 12000,00 | 12000.00
4607 | 219998,00 | 219998.00
4608 | 219998,00 | 219998.00
4609 | 42239,85 | 42239.85
4610 | 8447,98 | 8447.98
4611 | 33791,88 | 33791.88
4612 | 150000,00 | 150000.00
4613 | 33791,88 | 33791.88
4614 | 150000,00 | 150000.00
4615 | 14040,00 | 14040.00
4616 | 12994,40 | 12994.40
4617 | 6000,00 | 6000.00
4618 | 1050000,00 | 1050000.00
4619 | 4566,00 | 4566.00
4620 | 33875,00 | 33875.00
4621 | 1379,64 | 1379.64
4622 | 3332,62 | 3332.62
4623 | 11250,00 | 11250.00
4624 | 4563,00 | 4563.00
4625 | 2340,00 | 2340.00
4626 | 2926,00 | 2926.00
4627 | 6826,00 | 6826.00
4628 | 13162,50 | 13162.50
4629 | 1200,00 | 1200.00
4630 | 67500,00 | 67500.00
4631 | 6000,00 | 6000.00
4632 | 20000,00 | 20000.00
4633 | 10000,00 | 10000.00
4634 | 42239,88 | 42239.88
4635 | 150000,00 | 150000.00
4636 | 611944,68 | 611944.68
4637 | 540000,00 | 540000.00
4638 | 25000,00 | 25000.00
4639 | 84525,00 | 84525.00
4640 | 23418,00 | 23418.00
4641 | 6563,75 | 6563.75
4642 | 50730,00 | 50730.00
4643 | 5625,00 | 5625.00
4644 | 9000,00 | 9000.00
4645 | 87500,00 | 87500.00
4646 | 15000,00 | 15000.00
4647 | 10000,00 | 10000.00
4648 | 2700,00 | 2700.00
4649 | 94800,00 | 94800.00
4650 | 1093,75 | 1093.75
4651 | 7455,00 | 7455.00
4652 | 656,25 | 656.25
4653 | 1837,50 | 1837.50
4654 | 22770,00 | 22770.00
4655 | 19320,00 | 19320.00
4656 | 8050,00 | 8050.00
4657 | 3738,00 | 3738.00
4658 | 30000,00 | 30000.00
4659 | 767797,68 | 767797.68
4660 | 62192,29 | 62192.29
4661 | 100000,00 | 100000.00
4662 | 5000,00 | 5000.00
4663 | 1875,00 | 1875.00
4664 | 6000,00 | 6000.00
4665 | 22500,00 | 22500.00
4666 | 6000,00 | 6000.00
4667 | 10000,00 | 10000.00
4668 | 1500,00 | 1500.00
4669 | 2500,00 | 2500.00
4670 | 23700,00 | 23700.00
4671 | 10000,00 | 10000.00
4672 | 1687,50 | 1687.50
4673 | 4725,00 | 4725.00
4674 | 99360,00 | 99360.00
4675 | 10350,00 | 10350.00
4676 | 11214,00 | 11214.00
4677 | 7806,00 | 7806.00
4678 | 16910,00 | 16910.00
4679 | 30000,00 | 30000.00
4680 | 611944,68 | 611944.68
4681 | 60000,00 | 60000.00
4682 | 20304,00 | 20304.00
4683 | 7200000,00 | 7200000.00
4684 | 1200,00 | 1200.00
4685 | 536130,00 | 536130.00
4686 | 155400,00 | 155400.00
4687 | 315000,00 | 315000.00
4688 | 135000,00 | 135000.00
4689 | 60000,00 | 60000.00
4690 | 10350,00 | 10350.00
4691 | 30000,00 | 30000.00
4692 | 600,00 | 600.00
4693 | 619272,00 | 619272.00
4694 | 72000,00 | 72000.00
4695 | 3000,00 | 3000.00
4696 | 75000,00 | 75000.00
4697 | 12000,00 | 12000.00
4698 | 2625,00 | 2625.00
4699 | 1125,00 | 1125.00
4700 | 30000,00 | 30000.00
4701 | 300,00 | 300.00
4702 | 24780,00 | 24780.00
4703 | 183000,00 | 183000.00
4704 | 49560,00 | 49560.00
4705 | 100000,00 | 100000.00
4706 | 7500,00 | 7500.00
4707 | 9000,00 | 9000.00
4708 | 53750,00 | 53750.00
4709 | 6000,00 | 6000.00
4710 | 10000,00 | 10000.00
4711 | 2700,00 | 2700.00
4712 | 5625,00 | 5625.00
4713 | 53325,00 | 53325.00
4714 | 10000,00 | 10000.00
4715 | 1687,50 | 1687.50
4716 | 4725,00 | 4725.00
4717 | 99360,00 | 99360.00
4718 | 10350,00 | 10350.00
4719 | 15612,00 | 15612.00
4720 | 18018,00 | 18018.00
4721 | 50730,00 | 50730.00
4722 | 30000,00 | 30000.00
4723 | 75000,00 | 75000.00
4724 | 45000,00 | 45000.00
4725 | 3000,00 | 3000.00
4726 | 10000,00 | 10000.00
4727 | 2400,00 | 2400.00
4728 | 4625,00 | 4625.00
4729 | 43845,00 | 43845.00
4730 | 1125,00 | 1125.00
4731 | 3150,00 | 3150.00
4732 | 66240,00 | 66240.00
4733 | 6900,00 | 6900.00
4734 | 7806,00 | 7806.00
4735 | 16910,00 | 16910.00
4736 | 5625,00 | 5625.00
4737 | 6000,00 | 6000.00
4738 | 30000,00 | 30000.00
4739 | 6384000,00 | 6384000.00
4740 | 6384000,00 | 6384000.00
4741 | 203981,52 | 203981.52
4742 | 67993,80 | 67993.80
4743 | 67993,80 | 67993.80
4744 | 67993,80 | 67993.80
4745 | 203981,52 | 203981.52
4746 | 203981,52 | 203981.52
4747 | 67993,80 | 67993.80
4748 | 611944,68 | 611944.68
4749 | 5200000,00 | 5200000.00
4750 | 30000,00 | 30000.00
4751 | 1200,00 | 1200.00
4752 | 2200,00 | 2200.00
4753 | 611944,68 | 611944.68
4754 | 5625,00 | 5625.00
4755 | 14400,00 | 14400.00
4756 | 6525,00 | 6525.00
4757 | 449,40 | 449.40
4758 | 852,60 | 852.60
4759 | 5527,50 | 5527.50
4760 | 1105,50 | 1105.50
4761 | 1824,00 | 1824.00
4762 | 1302,00 | 1302.00
4763 | 8700,00 | 8700.00
4764 | 22050,00 | 22050.00
4765 | 24750,00 | 24750.00
4766 | 9900,00 | 9900.00
4767 | 6000,00 | 6000.00
4768 | 150000,00 | 150000.00
4769 | 12300,00 | 12300.00
4770 | 2247,00 | 2247.00
4771 | 4263,00 | 4263.00
4772 | 108000,00 | 108000.00
4773 | 9120,00 | 9120.00
4774 | 129348,00 | 129348.00
4775 | 194022,00 | 194022.00
4776 | 45796,00 | 45796.00
4777 | 55137,00 | 55137.00
4778 | 5790,52 | 5790.52
4779 | 6941,62 | 6941.62
4780 | 1218,00 | 1218.00
4781 | 177474,00 | 177474.00
4782 | 18164,28 | 18164.28
4783 | 6000,00 | 6000.00
4784 | 44999,82 | 44999.82
4785 | 44999,82 | 44999.82
4786 | 44999,82 | 44999.82
4787 | 44999,82 | 44999.82
4788 | 16998,39 | 16998.39
4789 | 16998,39 | 16998.39
4790 | 16998,39 | 16998.39
4791 | 16998,39 | 16998.39
4792 | 5200000,00 | 5200000.00
4793 | -611944,68 | -611944.68
4794 | -611944,68 | -611944.68
4795 | -611944,68 | -611944.68
4796 | 1319988,00 | 1319988.00
4797 | 124655,40 | 124655.40
4798 | 124655,40 | 124655.40
4799 | 1121898,48 | 1121898.48
4800 | 124655,40 | 124655.40
4801 | 83791,88 | 83791.88
4802 | 33791,88 | 33791.88
4803 | 33791,88 | 33791.88
4804 | 150000,00 | 150000.00
4805 | 611944,68 | 611944.68
4806 | 611944,68 | 611944.68
4807 | 611944,68 | 611944.68
4808 | 124655,40 | 124655.40
4809 | 240513,41 | 240513.41
4810 | 1259209,88 | 1259209.88
4811 | 15000,00 | 15000.00
4812 | 27530850,00 | 27530850.00
4813 | 1121898,48 | 1121898.48
4814 | 360000,00 | 360000.00
4815 | 124655,40 | 124655.40
4816 | 124655,40 | 124655.40
4817 | 413062,22 | 413062.22
4818 | 1121898,48 | 1121898.48
4819 | 373966,20 | 373966.20
4820 | 373966,20 | 373966.20
4821 | 17871,72 | 17871.72
4822 | 161516,28 | 161516.28
4823 | 960000,00 | 960000.00
4824 | 142943,91 | 142943.91
4825 | 33791,88 | 33791.88
4826 | 67993,80 | 67993.80
4827 | 2400000,00 | 2400000.00
4828 | 67993,80 | 67993.80
4829 | 2400000,00 | 2400000.00
4830 | 480000,00 | 480000.00
4831 | 67993,80 | 67993.80
4832 | 67993,80 | 67993.80
4833 | 203981,52 | 203981.52
4834 | 540000,00 | 540000.00
4835 | 225000,00 | 225000.00
4836 | 36000,00 | 36000.00
4837 | 12000,00 | 12000.00
4838 | 300000,00 | 300000.00
4839 | 21000,00 | 21000.00
4840 | 480000,00 | 480000.00
4841 | 90000,00 | 90000.00
4842 | 815842,50 | 815842.50
4843 | 4800000,00 | 4800000.00
4844 | 639831,40 | 639831.40
4845 | 60000,00 | 60000.00
4846 | 720000,00 | 720000.00
4847 | 30000,00 | 30000.00
4848 | 0,00 | 0.00
4849 | 15000,00 | 15000.00
4850 | 360000,00 | 360000.00
4851 | 234000,00 | 234000.00
4852 | 600,00 | 600.00
4853 | 4800,00 | 4800.00
4854 | 9000,00 | 9000.00
4855 | 11250,00 | 11250.00
4856 | 72000,00 | 72000.00
4857 | 864000,00 | 864000.00
4858 | 611944,68 | 611944.68
4859 | 1200000,00 | 1200000.00
4860 | 67993,80 | 67993.80
4861 | 864000,00 | 864000.00
4862 | 203981,52 | 203981.52
4863 | 4320000,00 | 4320000.00
4864 | 1632000,00 | 1632000.00
4865 | 203981,52 | 203981.52
4866 | 67993,80 | 67993.80
4867 | 2592000,00 | 2592000.00
4868 | 864000,00 | 864000.00
4869 | 203981,52 | 203981.52
4870 | 864000,00 | 864000.00
4871 | 203981,52 | 203981.52
4872 | 112317,30 | 112317.30
4873 | 124655,40 | 124655.40
4874 | 540000,00 | 540000.00
4875 | 540000,00 | 540000.00
4876 | 540000,00 | 540000.00
4877 | 540000,00 | 540000.00
4878 | 373966,20 | 373966.20
4879 | 409299,60 | 409299.60
4880 | 540000,00 | 540000.00
4881 | 409299,60 | 409299.60
4882 | 1200000,00 | 1200000.00
4883 | 203981,51 | 203981.51
4884 | 3960000,00 | 3960000.00
4885 | 611944,56 | 611944.56
4886 | 2400009,96 | 2400009.96
4887 | 504191,64 | 504191.64
4888 | 720000,00 | 720000.00
4889 | 504191,64 | 504191.64
4890 | 101990,78 | 101990.78
4891 | 203981,40 | 203981.40
4892 | 48000,00 | 48000.00
4893 | 124655,40 | 124655.40
4894 | 413062,22 | 413062.22
4895 | 540000,00 | 540000.00
4896 | 540000,00 | 540000.00
4897 | 124655,40 | 124655.40
4898 | 347948,66 | 347948.66
4899 | 540000,00 | 540000.00
4900 | 124655,40 | 124655.40
4901 | 540000,00 | 540000.00
4902 | 540000,00 | 540000.00
4903 | 124655,40 | 124655.40
4904 | 100000,00 | 100000.00
4905 | 10800000,00 | 10800000.00
4906 | 203981,52 | 203981.52
4907 | 540000,00 | 540000.00
4908 | 943707,60 | 943707.60
4909 | 203981,52 | 203981.52
4910 | 864000,00 | 864000.00
4911 | 101990,78 | 101990.78
4912 | 611944,56 | 611944.56
4913 | 1200000,00 | 1200000.00
4914 | 180000,00 | 180000.00
4915 | 126047,91 | 126047.91
4916 | 33996,92 | 33996.92
4917 | 144000,00 | 144000.00
4918 | 50000,00 | 50000.00
4919 | 48000,00 | 48000.00
4920 | 203981,52 | 203981.52
4921 | 124655,40 | 124655.40
4922 | 611944,68 | 611944.68
4923 | 135987,60 | 135987.60
4924 | 26100,00 | 26100.00
4925 | 1560000,00 | 1560000.00
4926 | 203981,52 | 203981.52
4927 | 67993,80 | 67993.80
4928 | 203981,52 | 203981.52
4929 | 203981,52 | 203981.52
4930 | 67993,80 | 67993.80
4931 | 15000,00 | 15000.00
4932 | 373966,20 | 373966.20
4933 | 115550,02 | 115550.02
4934 | 655577,73 | 655577.73
4935 | 124655,40 | 124655.40
4936 | 124655,40 | 124655.40
4937 | 373966,20 | 373966.20
4938 | -921863,68 | -921863.68
4939 | 46413,23 | 46413.23
4940 | 203981,52 | 203981.52
4941 | 203981,52 | 203981.52
4942 | 203981,52 | 203981.52
4943 | 203981,52 | 203981.52
4944 | 203981,52 | 203981.52
4945 | 203981,52 | 203981.52
4946 | 3324718,80 | 3324718.80
4947 | 92666,40 | 92666.40
4948 | 67993,80 | 67993.80
4949 | 67993,80 | 67993.80
4950 | -203981,52 | -203981.52
4951 | 67993,80 | 67993.80
4952 | -203981,52 | -203981.52
4953 | 444830,33 | 444830.33
4954 | 921863,68 | 921863.68
4955 | 921863,68 | 921863.68
4956 | 203981,52 | 203981.52
4957 | 203981,52 | 203981.52
4958 | 67993,80 | 67993.80
4959 | 203981,52 | 203981.52
4960 | 180000,00 | 180000.00
4961 | 126047,91 | 126047.91
4962 | 5666,20 | 5666.20
4963 | 5666,20 | 5666.20
4964 | 5666,20 | 5666.20
4965 | 5666,20 | 5666.20
4966 | 30000,00 | 30000.00
4967 | 160000,00 | 160000.00
4968 | 44801,02 | 44801.02
4969 | 30000,00 | 30000.00
4970 | 15000,00 | 15000.00
4971 | 16998,39 | 16998.39
4972 | 16998,39 | 16998.39
4973 | 16998,39 | 16998.39
4974 | 16998,39 | 16998.39
4975 | 41048,63 | 41048.63
4976 | 57832,50 | 57832.50
4977 | 660000,00 | 660000.00
4978 | 378143,73 | 378143.73
4979 | 60000,00 | 60000.00
4980 | 42015,97 | 42015.97
4981 | 520000,00 | 520000.00
4982 | 50995,19 | 50995.19
4983 | 50995,19 | 50995.19
4984 | 50995,19 | 50995.19
4985 | 180000,00 | 180000.00
4986 | 126047,91 | 126047.91
4987 | 298000,00 | 298000.00
4988 | 131750,00 | 131750.00
4989 | 55035,53 | 55035.53
4990 | 18750,00 | 18750.00
4991 | 4655000,00 | 4655000.00
4992 | 787800,00 | 787800.00
4993 | 18750,00 | 18750.00
4994 | 415700,00 | 415700.00
4995 | 614223,70 | 614223.70
4996 | 18750,00 | 18750.00
4997 | 90000,00 | 90000.00
4998 | 40000,00 | 40000.00
4999 | 90000,00 | 90000.00
5000 | 40000,00 | 40000.00
5001 | 180000,00 | 180000.00
5002 | 126047,91 | 126047.91
5003 | 38624,39 | 38624.39
5004 | 60000,00 | 60000.00
5005 | 42015,97 | 42015.97
5006 | 90000,00 | 90000.00
5007 | 40000,00 | 40000.00
5008 | 132036,96 | 132036.96
5009 | 90000,00 | 90000.00
5010 | 40000,00 | 40000.00
5011 | 180000,00 | 180000.00
5012 | 126047,91 | 126047.91
5013 | 180000,00 | 180000.00
5014 | 126047,91 | 126047.91
5015 | 269998,92 | 269998.92
5016 | 90000,00 | 90000.00
5017 | 40000,00 | 40000.00
5018 | 168000,00 | 168000.00
5019 | 106600,00 | 106600.00
5020 | 50000,00 | 50000.00
5021 | 60000,00 | 60000.00
5022 | 42015,97 | 42015.97
5023 | 60000,00 | 60000.00
5024 | 61000,00 | 61000.00
5025 | 30000,00 | 30000.00
5026 | 30000,00 | 30000.00
5027 | 50995,80 | 50995.80
5028 | 90000,00 | 90000.00
5029 | 40000,00 | 40000.00
5030 | 18201059,87 | 18201059.87
5031 | 124655,40 | 124655.40
5032 | 90000,00 | 90000.00
5033 | 40000,00 | 40000.00
5034 | 67993,80 | 67993.80
5035 | 60000,00 | 60000.00
5036 | 42015,97 | 42015.97
5037 | 16998,60 | 16998.60
5038 | 16998,60 | 16998.60
5039 | 16998,60 | 16998.60
5040 | 16998,60 | 16998.60
5041 | -504191,64 | -504191.64
5042 | -720000,00 | -720000.00
5043 | 28933,45 | 28933.45
5044 | 67993,84 | 67993.84
5045 | 180000,00 | 180000.00
5046 | 124655,40 | 124655.40
5047 | 60002,64 | 60002.64
5048 | 42017,84 | 42017.84
5049 | 35289,43 | 35289.43
5050 | 504191,64 | 504191.64
5051 | 720000,00 | 720000.00
5052 | 16989,23 | 16989.23
5053 | 45001,98 | 45001.98
5054 | 30001,32 | 30001.32
5055 | 186991,35 | 186991.35
5056 | 42015,80 | 42015.80
5057 | 59999,76 | 59999.76
5058 | 42015,80 | 42015.80
5059 | 59999,76 | 59999.76
5060 | 22664,60 | 22664.60
5061 | -263062,22 | -263062.22
5062 | -203981,40 | -203981.40
5063 | -150000,00 | -150000.00
5064 | -540000,00 | -540000.00
5065 | 182700,00 | 182700.00
5066 | 2425072,80 | 2425072.80
5067 | 189714,69 | 189714.69
5068 | 93258,82 | 93258.82
5069 | 64682,18 | 64682.18
5070 | 9855,68 | 9855.68
5071 | 33641,00 | 33641.00
5072 | 263062,22 | 263062.22
5073 | 203981,40 | 203981.40
5074 | 150000,00 | 150000.00
5075 | 540000,00 | 540000.00
5076 | 33791,88 | 33791.88
5077 | 203981,40 | 203981.40
5078 | 150000,00 | 150000.00
5079 | 540000,00 | 540000.00
5080 | 263062,22 | 263062.22
5081 | 203981,40 | 203981.40
5082 | 150000,00 | 150000.00
5083 | 540000,00 | 540000.00
5084 | 33791,88 | 33791.88
5085 | 203981,40 | 203981.40
5086 | 150000,00 | 150000.00
5087 | 540000,00 | 540000.00
5088 | 101990,76 | 101990.76
5089 | 270000,00 | 270000.00
5090 | 373966,20 | 373966.20
5091 | 33791,88 | 33791.88
5092 | 150000,00 | 150000.00
5093 | 540000,00 | 540000.00
5094 | -33791,88 | -33791.88
5095 | -203981,40 | -203981.40
5096 | -150000,00 | -150000.00
5097 | -540000,00 | -540000.00
5098 | 150000,00 | 150000.00
5099 | 263062,22 | 263062.22
5100 | 203981,40 | 203981.40
5101 | 540000,00 | 540000.00
5102 | 202255,00 | 202255.00
5103 | 33791,88 | 33791.88
5104 | 203981,40 | 203981.40
5105 | 150000,00 | 150000.00
5106 | 540000,00 | 540000.00
5107 | 5666,15 | 5666.15
5108 | 100000,00 | 100000.00
5109 | 1349,99 | 1349.99
5110 | 1349,99 | 1349.99
5111 | 1349,99 | 1349.99
5112 | 1350,11 | 1350.11
5113 | 33791,88 | 33791.88
5114 | 150000,00 | 150000.00
5115 | 203981,40 | 203981.40
5116 | 540000,00 | 540000.00
5117 | 263062,22 | 263062.22
5118 | 150000,00 | 150000.00
5119 | 203981,40 | 203981.40
5120 | 540000,00 | 540000.00
5121 | 10000,00 | 10000.00
5122 | 12000,00 | 12000.00
5123 | 2483,32 | 2483.32
5124 | 2224,99 | 2224.99
5125 | 2483,32 | 2483.32
5126 | 2224,99 | 2224.99
5127 | 2483,32 | 2483.32
5128 | 2224,99 | 2224.99
5129 | 2483,32 | 2483.32
5130 | 2224,99 | 2224.99
5131 | 67993,80 | 67993.80
5132 | 8999,96 | 8999.96
5133 | 8999,96 | 8999.96
5134 | 8999,96 | 8999.96
5135 | 8999,96 | 8999.96
5136 | -33791,88 | -33791.88
5137 | -150000,00 | -150000.00
5138 | -203981,40 | -203981.40
5139 | -540000,00 | -540000.00
5140 | 11503,90 | 11503.90
5141 | -263062,22 | -263062.22
5142 | -150000,00 | -150000.00
5143 | -203981,40 | -203981.40
5144 | -540000,00 | -540000.00
5145 | 67993,80 | 67993.80
5146 | 1200000,00 | 1200000.00
5147 | 52127,79 | 52127.79
5148 | 45000,00 | 45000.00
5149 | 16998,46 | 16998.46
5150 | 45000,00 | 45000.00
5151 | 16998,46 | 16998.46
5152 | 45000,00 | 45000.00
5153 | 16998,46 | 16998.46
5154 | 18000,00 | 18000.00
5155 | 12000,00 | 12000.00
5156 | -8999,96 | -8999.96
